id,symbol,name,rank,price_usd,market_cap_usd,volume_24h_usd,change_24h_pct,change_7d_pct,ath,atl,last_updated
memecore,M,MemeCore,37,1.23,2796544338,1054524,-2.33137,-1.123,5.64,0.04746135,2026-09-25T04:36:20.000Z
paypal-usd,PYUSD,PayPal USD,38,0.999793,2714642882,59924646,-0.00766,0.0604,1.021,0.959426,2026-09-25T04:36:20.000Z
tether-gold,XAUT,Tether Gold,39,4267.86,2658155022,218222429,-0.44056,-1.7436,5504.62,1447.84,2026-09-25T04:36:20.000Z
ondo-finance,ONDO,Ondo,40,0.540724,2630563465,1212622961,27.66606,36.2438,2.14,0.082171,2026-09-25T04:36:20.000Z
bitway,BTW,Bitway,41,0.935362,2536096971,33102518,-13.79333,35.532,1.094,0.00911805,2026-09-25T04:36:20.000Z
okb,OKB,OKB,42,119.87,2517164755,27861051,0.58043,6.272,228.74,0.580608,2026-09-25T04:36:20.000Z
hashnote-usyc,USYC,Circle USYC,43,1.14,2432982000,0.0,0.00925,0.0657,1.14,1.026,2026-09-25T04:36:20.000Z
ripple-usd,RLUSD,Ripple USD,44,1.0,2409209319,311601811,0.00733,0.0137,1.073,0.962292,2026-09-25T04:36:20.000Z
blackrock-usd-institutional-digital-liquidity-fund,BUIDL,BlackRock USD Institutional Digital Liquidity Fund,45,1.0,2289899848,0.0,0.0,0.0,1.0,1.0,2026-09-25T04:36:20.000Z
ondo-us-dollar-yield,USDY,Ondo US Dollar Yield,46,1.15,2275081937,2717946,-0.02565,0.1506,1.26,0.934184,2026-09-25T04:36:20.000Z
aave,AAVE,Aave,47,146.06,2251832340,304456786,5.55587,11.5075,661.69,26.02,2026-09-25T04:36:20.000Z
ethena,ENA,Ethena,48,0.221859,2238253416,550726027,7.48776,36.556,1.52,0.070228,2026-09-25T04:36:20.000Z
mantle,MNT,Mantle,49,0.676645,2233895098,64506312,2.17627,17.3775,2.86,0.307978,2026-09-25T04:36:20.000Z
morpho,MORPHO,Morpho,50,2.82,1970111312,67394051,8.09563,23.8482,4.17,0.713151,2026-09-25T04:36:20.000Z
