id,symbol,name,rank,price_usd,market_cap_usd,volume_24h_usd,change_24h_pct,change_7d_pct,ath,atl,last_updated
near,NEAR,NEAR Protocol,39,1.99,2602129133,443934626,12.4,21.0,20.44,0.526762,2026-08-22T01:38:20.000Z
memecore,M,MemeCore,40,1.11,2511987742,4213771,-4.5,0.7,5.64,0.04746135,2026-08-22T01:38:20.000Z
okb,OKB,OKB,41,106.18,2229579840,49954124,-0.3,-0.9,228.74,0.580608,2026-08-22T01:38:20.000Z
bittensor,TAO,Bittensor,42,230.71,2214291536,296670308,6.5,14.9,757.6,30.83,2026-08-22T01:38:20.000Z
ondo-us-dollar-yield,USDY,Ondo US Dollar Yield,43,1.14,2154553486,659258,-0.5,-0.2,1.26,0.934184,2026-08-22T01:38:20.000Z
ripple-usd,RLUSD,Ripple USD,44,1.0,2073925541,908078737,0.0,0.0,1.073,0.962292,2026-08-22T01:38:20.000Z
pax-gold,PAXG,PAX Gold,45,4591.03,1989343032,244600264,1.8,4.9,5619.09,1399.64,2026-08-22T01:38:20.000Z
world-liberty-financial,WLFI,World Liberty Financial,46,0.062516,1986547103,92446096,4.9,12.9,0.331336,0.050799,2026-08-22T01:38:20.000Z
ondo-finance,ONDO,Ondo,47,0.407191,1983407064,336024242,12.8,22.5,2.14,0.082171,2026-08-22T01:38:20.000Z
aster-2,ASTER,Aster,48,0.719148,1936226274,242300007,7.7,18.5,2.41,0.099713,2026-08-22T01:38:20.000Z
aave,AAVE,Aave,49,124.53,1920808144,696730597,25.4,43.9,661.69,26.02,2026-08-22T01:38:20.000Z
pepe,PEPE,Pepe,50,4.14e-06,1740980879,997302780,27.5,53.5,2.803e-05,5.5142e-08,2026-08-22T01:38:20.000Z
