id,symbol,name,rank,price_usd,market_cap_usd,volume_24h_usd,change_24h_pct,change_7d_pct,ath,atl,last_updated
canton-network,CC,Canton,27,0.097279,3853228253,17811818,5.45222,-7.1,0.194152,0.059024,2026-09-17T04:35:20.000Z
the-open-network,GRAM,Gram (prev. Toncoin),28,1.31,3656617557,32143802,-0.49113,-4.6,8.25,0.519364,2026-09-17T04:35:20.000Z
near,NEAR,NEAR Protocol,29,2.65,3466936274,668858195,12.79173,8.5,20.44,0.526762,2026-09-17T04:35:20.000Z
avalanche-2,AVAX,Avalanche,30,7.52,3328431114,284601518,2.67209,-3.3,144.96,2.8,2026-09-17T04:35:20.000Z
global-dollar,USDG,Global Dollar,31,1.0,3270794006,1113775108,0.00524,0.0,1.65,0.907561,2026-09-17T04:35:20.000Z
hedera-hashgraph,HBAR,Hedera,32,0.073744,3232026346,74121909,-1.19001,-3.6,0.569229,0.00986111,2026-09-17T04:35:20.000Z
sui,SUI,Sui,34,0.71598,2932473098,506136907,3.25403,-6.4,5.35,0.364846,2026-09-17T04:35:20.000Z
shiba-inu,SHIB,Shiba Inu,33,4.98e-06,2931723765,90075480,0.87981,-4.8,8.616e-05,5.6366e-11,2026-09-17T04:35:20.000Z
crypto-com-chain,CRO,Cronos,35,0.058532,2909909109,8949752,4.89866,0.7,0.891544,0.0121196,2026-09-17T04:35:20.000Z
paypal-usd,PYUSD,PayPal USD,36,0.999516,2829873471,81274816,-0.00759,0.0,1.021,0.959426,2026-09-17T04:35:20.000Z
tether-gold,XAUT,Tether Gold,37,4289.8,2671743899,326229131,-0.75078,-2.7,5504.62,1447.84,2026-09-17T04:35:20.000Z
blackrock-usd-institutional-digital-liquidity-fund,BUIDL,BlackRock USD Institutional Digital Liquidity Fund,38,1.0,2651746553,0.0,0.0,0.0,1.0,1.0,2026-09-17T04:35:20.000Z
hashnote-usyc,USYC,Circle USYC,39,1.14,2555057308,0.0,0.00894,0.1,1.14,1.026,2026-09-17T04:35:20.000Z
memecore,M,MemeCore,40,1.11,2532807089,635497,-2.13192,-9.0,5.64,0.04746135,2026-09-17T04:35:20.000Z
bittensor,TAO,Bittensor,41,223.07,2529157631,183965111,1.93407,-11.5,757.6,30.83,2026-09-17T04:35:20.000Z
ripple-usd,RLUSD,Ripple USD,42,0.99991,2344461099,352411594,-0.02881,0.0,1.073,0.962292,2026-09-17T04:35:20.000Z
okb,OKB,OKB,43,111.22,2335455847,18680145,-0.24788,-1.6,228.74,0.580608,2026-09-17T04:35:20.000Z
ondo-us-dollar-yield,USDY,Ondo US Dollar Yield,44,1.14,2208599587,3593908,-0.24407,-0.1,1.26,0.934184,2026-09-17T04:35:20.000Z
bitway,BTW,Bitway,45,0.722813,1958089513,11255597,-5.03079,63.3,0.789172,0.00911805,2026-09-17T04:35:20.000Z
aster-2,ASTER,Aster,46,0.720407,1947430008,110000045,6.06139,-0.3,2.41,0.099713,2026-09-17T04:35:20.000Z
aave,AAVE,Aave,48,120.94,1865555264,287786268,-0.22965,-3.0,661.69,26.02,2026-09-17T04:35:20.000Z
world-liberty-financial,WLFI,World Liberty Financial,47,0.058701,1865274257,34103868,2.15173,4.4,0.331336,0.04828182,2026-09-17T04:35:20.000Z
pax-gold,PAXG,PAX Gold,49,4291.17,1864437926,226715637,-0.84529,-2.7,5619.09,1399.64,2026-09-17T04:35:20.000Z
mantle,MNT,Mantle,50,0.559842,1848582393,27817393,2.57566,-6.4,2.86,0.307978,2026-09-17T04:35:20.000Z
