id,symbol,name,rank,price_usd,market_cap_usd,volume_24h_usd,change_24h_pct,change_7d_pct,ath,atl,last_updated
bitcoin,BTC,Bitcoin,1,79582,1598531921883,21291712364,-0.48567,2.8,126080,67.81,2026-09-07T04:12:20.000Z
ethereum,ETH,Ethereum,2,2496.38,304700978026,10226148459,-0.43121,3.8,4946.05,0.432979,2026-09-07T04:12:20.000Z
tether,USDT,Tether,3,0.99991,183388250768,45612907237,-0.01419,0.0,1.32,0.572521,2026-09-07T04:12:20.000Z
binancecoin,BNB,BNB,4,745.8,99332520698,1144355009,-2.40806,9.2,1369.99,0.0398177,2026-09-07T04:12:20.000Z
ripple,XRP,XRP,5,1.41,88255346206,1610337210,-1.11782,4.6,3.65,0.00268621,2026-09-07T04:12:20.000Z
usd-coin,USDC,USDC,6,0.999876,74543906038,5046727770776,-0.01051,0.0,1.043,0.877647,2026-09-07T04:12:20.000Z
solana,SOL,Solana,7,104.88,61498428619,3797671158,-1.21795,3.5,293.31,0.500801,2026-09-07T04:12:20.000Z
tron,TRX,TRON,8,0.335793,31879426209,246346872,0.69789,-0.1,0.431288,0.00180434,2026-09-07T04:12:20.000Z
figure-heloc,FIGR_HELOC,Figure Heloc,9,1.055,23516084575,343538,,5.5,1.061,0.155357,2026-09-05T22:40:20.000Z
zcash,ZEC,Zcash,9,1186.54,20069403971,1873129443,10.5209,47.1,3191.93,16.08,2026-09-07T04:12:20.000Z
hyperliquid,HYPE,Hyperliquid,10,86.09,19162014079,1494503438,-0.11286,7.9,89.6,3.81,2026-09-07T04:12:20.000Z
dogecoin,DOGE,Dogecoin,11,0.089392,13933281647,892074022,-1.84857,9.3,0.731578,8.69e-05,2026-09-07T04:12:20.000Z
rain,RAIN,Rain,12,0.01667021,11817243227,38684778,-3.22666,-2.0,0.01946402,0.00222126,2026-09-07T04:12:20.000Z
monero,XMR,Monero,13,533.07,10022353605,126561266,-4.09597,7.5,797.73,0.216177,2026-09-07T04:12:20.000Z
usds,USDS,USDS,14,0.999842,9850187412,78484816,0.0147,0.0,1.057,0.948265,2026-09-07T04:12:20.000Z
chainlink,LINK,Chainlink,15,13.09,9796184936,723154036,7.33724,17.7,52.7,0.148183,2026-09-07T04:12:20.000Z
whitebit,WBT,WhiteBIT Coin,16,73.39,8661031208,63672944,-0.5315,3.0,74.97,3.06,2026-09-07T04:12:20.000Z
leo-token,LEO,LEO Token,17,9.25,8509701595,301470,-0.85636,-4.3,10.61,0.799859,2026-09-07T04:12:20.000Z
cardano,ADA,Cardano,18,0.219235,8227049883,411966902,-1.06306,14.1,3.09,0.01925275,2026-09-07T04:12:20.000Z
stellar,XLM,Stellar,19,0.189736,6599490789,144448265,2.06755,7.3,0.875563,0.00047612,2026-09-07T04:12:20.000Z
bitcoin-cash,BCH,Bitcoin Cash,20,255.57,5135990438,129079477,-2.00288,5.3,3785.82,76.93,2026-09-07T04:12:20.000Z
dai,DAI,Dai,21,0.999873,4587163353,240142110,0.00483,0.0,1.22,0.88196,2026-09-07T04:12:20.000Z
