id,symbol,name,rank,price_usd,market_cap_usd,volume_24h_usd,change_24h_pct,change_7d_pct,ath,atl,last_updated
okb,OKB,OKB,40,110.27,2315820416,33671089,0.7,7.0,228.74,0.580608,2026-08-24T01:45:20.000Z
bittensor,TAO,Bittensor,41,235.13,2256950788,239190609,8.3,22.8,757.6,30.83,2026-08-24T01:45:20.000Z
ondo-us-dollar-yield,USDY,Ondo US Dollar Yield,42,1.14,2153427628,194768,0.1,0.1,1.26,0.934184,2026-08-24T01:45:20.000Z
aave,AAVE,Aave,43,137.92,2126660548,711338870,10.7,63.0,661.69,26.02,2026-08-24T01:45:20.000Z
ripple-usd,RLUSD,Ripple USD,44,1.0,2077552845,462962722,0.0,0.0,1.073,0.962292,2026-08-24T01:45:20.000Z
pax-gold,PAXG,PAX Gold,45,4606.67,1996323458,135949851,0.4,5.5,5619.09,1399.64,2026-08-24T01:45:20.000Z
pump-fun,PUMP,Pump.fun,46,0.00499744,1950067073,497341963,3.9,92.3,0.00881908,0.00115473,2026-08-24T01:45:20.000Z
world-liberty-financial,WLFI,World Liberty Financial,47,0.057482,1827239739,77290515,-1.8,-2.7,0.331336,0.050799,2026-08-24T01:45:20.000Z
morpho,MORPHO,Morpho,48,2.75,1810573228,82787836,20.1,38.6,4.17,0.713151,2026-08-24T01:45:20.000Z
aster-2,ASTER,Aster,49,0.672239,1809106262,146429555,4.2,12.9,2.41,0.099713,2026-08-24T01:45:20.000Z
