id,symbol,name,rank,price_usd,market_cap_usd,volume_24h_usd,change_24h_pct,change_7d_pct,ath,atl,last_updated
bitcoin,BTC,Bitcoin,1,77296,1551796487161,24945230465,1.47105,0.6,126080,67.81,2026-09-18T04:20:20.000Z
ethereum,ETH,Ethereum,2,2475.16,301929690441,12713113534,1.98578,1.2,4946.05,0.432979,2026-09-18T04:20:20.000Z
tether,USDT,Tether,3,0.999202,183294652419,53164029297,-0.00038,-0.1,1.32,0.572521,2026-09-18T04:20:20.000Z
binancecoin,BNB,BNB,4,749.27,99731080973,1088445938,3.57489,5.6,1369.99,0.0398177,2026-09-18T04:20:20.000Z
ripple,XRP,XRP,5,1.32,82933652807,2529251813,1.96641,-1.4,3.65,0.00268621,2026-09-18T04:20:20.000Z
usd-coin,USDC,USDC,6,0.999566,73829381808,15697485379,-0.00261,0.0,1.043,0.877647,2026-09-18T04:20:20.000Z
solana,SOL,Solana,7,105.28,61759522947,3560386311,6.05353,5.2,293.31,0.500801,2026-09-18T04:20:20.000Z
tron,TRX,TRON,8,0.335942,31891308673,359803452,0.0931,-1.3,0.431288,0.00180434,2026-09-18T04:20:20.000Z
zcash,ZEC,Zcash,9,1503.69,25447456436,2293519019,10.77654,41.4,3191.93,16.08,2026-09-18T04:20:20.000Z
figure-heloc,FIGR_HELOC,Figure Heloc,10,1.028,23301493795,209316414,-0.15045,-0.7,1.061,0.155357,2026-09-18T04:20:20.000Z
hyperliquid,HYPE,Hyperliquid,11,86.58,19240450732,1305069625,9.46559,10.6,89.6,3.81,2026-09-18T04:20:20.000Z
dogecoin,DOGE,Dogecoin,12,0.084255,13120236115,637302335,4.43408,0.9,0.731578,8.69e-05,2026-09-18T04:20:20.000Z
monero,XMR,Monero,13,515.97,9702907564,115301035,3.07417,1.9,797.73,0.216177,2026-09-18T04:20:20.000Z
usds,USDS,USDS,14,0.999791,9564765533,160934924,0.02566,0.0,1.057,0.948265,2026-09-18T04:20:20.000Z
whitebit,WBT,WhiteBIT Coin,15,79.59,9377616066,98988355,1.67018,0.2,83.22,3.06,2026-09-18T04:20:20.000Z
rain,RAIN,Rain,16,0.01267675,8990016397,28093593,-1.43615,-19.1,0.01946402,0.00222126,2026-09-18T04:20:20.000Z
chainlink,LINK,Chainlink,17,11.74,8771876350,390545048,6.10633,2.2,52.7,0.148183,2026-09-18T04:20:20.000Z
leo-token,LEO,LEO Token,18,8.89,8175764403,60444,-0.5663,-2.3,10.61,0.799859,2026-09-18T04:20:20.000Z
cardano,ADA,Cardano,19,0.214249,8034617274,520290881,9.57845,4.5,3.09,0.01925275,2026-09-18T04:20:20.000Z
stellar,XLM,Stellar,20,0.188344,6556684115,165859698,3.56946,7.6,0.875563,0.00047612,2026-09-18T04:20:20.000Z
uniswap,UNI,Uniswap,21,8.64,5369562632,1671272996,27.68296,43.7,44.92,1.03,2026-09-18T04:20:20.000Z
bitcoin-cash,BCH,Bitcoin Cash,22,245.08,4922811237,223097797,11.38762,9.9,3785.82,76.93,2026-09-18T04:20:20.000Z
ethena-usde,USDE,Ethena USDe,23,0.999205,4737880278,27748537,-0.01208,0.0,1.034,0.929486,2026-09-18T04:20:20.000Z
near,NEAR,NEAR Protocol,24,3.49,4566504084,1794874054,31.68197,46.1,20.44,0.526762,2026-09-18T04:20:20.000Z
dai,DAI,Dai,25,0.999977,4560398798,264527787,-0.00021,0.0,1.22,0.88196,2026-09-18T04:20:20.000Z
usd1-wlfi,USD1,USD1,26,0.999088,4342790491,861422568,-0.00223,0.0,1.048,0.988762,2026-09-18T04:20:20.000Z
canton-network,CC,Canton,27,0.107188,4244435468,15864423,10.04907,10.4,0.194152,0.059024,2026-09-18T04:20:20.000Z
litecoin,LTC,Litecoin,28,54.51,4229396976,225745624,5.05653,3.5,410.26,1.15,2026-09-18T04:20:20.000Z
the-open-network,GRAM,Gram (prev. Toncoin),29,1.35,3785296069,33325192,3.44821,0.5,8.25,0.519364,2026-09-18T04:20:20.000Z
avalanche-2,AVAX,Avalanche,30,7.9,3494328573,304645736,5.16162,6.3,144.96,2.8,2026-09-18T04:20:20.000Z
hedera-hashgraph,HBAR,Hedera,31,0.077153,3379042359,73679238,4.57039,3.1,0.569229,0.00986111,2026-09-18T04:20:20.000Z
global-dollar,USDG,Global Dollar,32,0.999937,3277522347,1017394571,-0.00435,0.0,1.65,0.907561,2026-09-18T04:20:20.000Z
sui,SUI,Sui,33,0.780961,3193210023,511958556,9.15787,7.1,5.35,0.364846,2026-09-18T04:20:20.000Z
shiba-inu,SHIB,Shiba Inu,34,5.35e-06,3153639899,97783616,7.66432,6.1,8.616e-05,5.6366e-11,2026-09-18T04:20:20.000Z
crypto-com-chain,CRO,Cronos,35,0.058695,2917303105,8067620,0.90403,4.2,0.891544,0.0121196,2026-09-18T04:20:20.000Z
memecore,M,MemeCore,36,1.27,2893028272,1560569,14.06859,9.5,5.64,0.04746135,2026-09-18T04:20:20.000Z
