id,symbol,name,rank,price_usd,market_cap_usd,volume_24h_usd,change_24h_pct,change_7d_pct,ath,atl,last_updated
chainlink,LINK,Chainlink,17,10.5,7852112608,716834476,10.7,21.7,52.7,0.148183,2026-08-20T01:39:20.000Z
whitebit,WBT,WhiteBIT Coin,18,59.77,7052947001,201517521,7.1,8.7,64.11,3.06,2026-08-20T01:39:20.000Z
cardano,ADA,Cardano,19,0.186602,6994880497,462225747,6.6,1.9,3.09,0.01925275,2026-08-20T01:39:20.000Z
stellar,XLM,Stellar,20,0.171787,5936956480,171166190,10.5,7.3,0.875563,0.00047612,2026-08-20T01:39:20.000Z
dai,DAI,Dai,21,0.999927,4563108227,191505594,0.0,0.0,1.22,0.88196,2026-08-20T01:39:20.000Z
bitcoin-cash,BCH,Bitcoin Cash,22,211.12,4238695091,455156266,4.6,0.2,3785.82,76.93,2026-08-20T01:39:20.000Z
ethena-usde,USDE,Ethena USDe,23,0.999804,4081183180,64598142,0.0,0.0,1.034,0.929486,2026-08-20T01:39:20.000Z
usd1-wlfi,USD1,USD1,24,0.999126,4000861174,2290817632,0.0,0.0,1.048,0.988762,2026-08-20T01:39:20.000Z
canton-network,CC,Canton,25,0.099154,3904541089,11633474,10.8,2.3,0.194152,0.059024,2026-08-20T01:39:20.000Z
the-open-network,GRAM,Gram (prev. Toncoin),26,1.36,3749451781,28805902,3.0,0.7,8.25,0.519364,2026-08-20T01:39:20.000Z
litecoin,LTC,Litecoin,27,46.99,3642079154,252341737,6.1,5.0,410.26,1.15,2026-08-20T01:39:20.000Z
global-dollar,USDG,Global Dollar,28,1.0,3465970654,632251631,0.0,0.0,1.65,0.907561,2026-08-20T01:39:20.000Z
hedera-hashgraph,HBAR,Hedera,29,0.07103,3113052744,73795642,6.2,8.0,0.569229,0.00986111,2026-08-20T01:39:20.000Z
hashnote-usyc,USYC,Circle USYC,30,1.13,2983265486,0.0,0.0,0.1,1.13,1.026,2026-08-20T01:39:20.000Z
avalanche-2,AVAX,Avalanche,31,6.78,2928123426,328544033,7.2,7.5,144.96,2.8,2026-08-20T01:39:20.000Z
sui,SUI,Sui,32,0.706438,2878206064,372554915,8.6,3.8,5.35,0.364846,2026-08-20T01:39:20.000Z
shiba-inu,SHIB,Shiba Inu,33,4.74e-06,2791689119,94396279,8.3,8.7,8.616e-05,5.6366e-11,2026-08-20T01:39:20.000Z
paypal-usd,PYUSD,PayPal USD,34,0.999795,2781141954,100128918,0.0,0.0,1.021,0.959426,2026-08-20T01:39:20.000Z
memecore,M,MemeCore,35,1.22,2757816728,7626225,6.8,12.1,5.64,0.04746135,2026-08-20T01:39:20.000Z
blackrock-usd-institutional-digital-liquidity-fund,BUIDL,BlackRock USD Institutional Digital Liquidity Fund,36,1.0,2753178775,0.0,0.0,0.0,1.0,1.0,2026-08-20T01:39:20.000Z
tether-gold,XAUT,Tether Gold,37,4470.99,2740232079,579682049,3.5,2.1,5504.62,1447.84,2026-08-20T01:39:20.000Z
crypto-com-chain,CRO,Cronos,38,0.0499224,2421210082,6668112,8.0,6.7,0.891544,0.0121196,2026-08-20T01:39:20.000Z
uniswap,UNI,Uniswap,39,3.68,2296485075,309851235,12.1,3.3,44.92,1.03,2026-08-20T01:39:20.000Z
near,NEAR,NEAR Protocol,40,1.74,2274247581,214991355,9.8,6.1,20.44,0.526762,2026-08-20T01:39:20.000Z
okb,OKB,OKB,41,102.44,2151406968,39237170,1.6,4.2,228.74,0.580608,2026-08-20T01:39:20.000Z
ondo-us-dollar-yield,USDY,Ondo US Dollar Yield,42,1.14,2148097900,1893512,0.0,0.3,1.26,0.934184,2026-08-20T01:39:20.000Z
bittensor,TAO,Bittensor,43,207.22,1988658497,166818411,8.2,3.2,757.6,30.83,2026-08-20T01:39:20.000Z
pax-gold,PAXG,PAX Gold,44,4478.63,1966110812,296073221,3.5,2.0,5619.09,1399.64,2026-08-20T01:39:20.000Z
world-liberty-financial,WLFI,World Liberty Financial,45,0.061226,1946196663,44998552,1.5,11.9,0.331336,0.050799,2026-08-20T01:39:20.000Z
ripple-usd,RLUSD,Ripple USD,46,1.0,1815837384,379620114,0.0,0.0,1.073,0.962292,2026-08-20T01:39:20.000Z
ondo-finance,ONDO,Ondo,47,0.350248,1704938548,102513086,7.0,5.6,2.14,0.082171,2026-08-20T01:39:20.000Z
aster-2,ASTER,Aster,48,0.629596,1695581319,93663783,5.0,4.9,2.41,0.099713,2026-08-20T01:39:20.000Z
mantle,MNT,Mantle,49,0.472166,1559254089,27877742,9.9,2.2,2.86,0.307978,2026-08-20T01:39:20.000Z
htx-dao,HTX,HTX DAO,50,1.72e-06,1544115630,12926215,0.1,-5.7,3.75e-06,8.00816e-07,2026-08-20T01:39:20.000Z
