id,symbol,name,rank,price_usd,market_cap_usd,volume_24h_usd,change_24h_pct,change_7d_pct,ath,atl,last_updated
bitcoin,BTC,Bitcoin,1,77459,1555204947754,31188697607,-3.14478,-1.1,126080,67.81,2026-08-29T06:49:20.000Z
ethereum,ETH,Ethereum,2,2434.61,293847031601,13202319142,-2.77792,-3.0,4946.05,0.432979,2026-08-29T06:49:20.000Z
tether,USDT,Tether,3,1.0,183415770364,56490741016,0.00567,0.0,1.32,0.572521,2026-08-29T06:49:20.000Z
binancecoin,BNB,BNB,4,687.55,91560743481,796553450,-3.58365,-4.7,1369.99,0.0398177,2026-08-29T06:49:20.000Z
ripple,XRP,XRP,5,1.38,86691708687,2609777394,-3.19965,-16.5,3.65,0.00268621,2026-08-29T06:49:20.000Z
usd-coin,USDC,USDC,6,0.999981,74100703638,16205920075,0.00164,0.0,1.043,0.877647,2026-08-29T06:49:20.000Z
solana,SOL,Solana,7,103.56,60508226870,5235273830,-3.84371,4.8,293.31,0.500801,2026-08-29T06:49:20.000Z
tron,TRX,TRON,8,0.337802,32067201546,506496681,-0.71378,-2.8,0.431288,0.00180434,2026-08-29T06:49:20.000Z
figure-heloc,FIGR_HELOC,Figure Heloc,9,1.04,22633182931,172616410,0.31136,0.9,1.061,0.155357,2026-08-29T06:49:20.000Z
hyperliquid,HYPE,Hyperliquid,10,81.4,18106012337,1349254465,-2.499,0.9,86.71,3.81,2026-08-29T06:49:20.000Z
zcash,ZEC,Zcash,11,796.24,13463768383,1106731745,-0.04992,-2.4,3191.93,16.08,2026-08-29T06:49:20.000Z
dogecoin,DOGE,Dogecoin,12,0.08446,13149890238,617846081,-4.33112,-13.7,0.731578,8.69e-05,2026-08-29T06:49:20.000Z
rain,RAIN,Rain,13,0.01765118,12518193604,39250401,2.19883,17.8,0.01946402,0.00222126,2026-08-29T06:49:20.000Z
usds,USDS,USDS,14,0.999888,9815127162,414851228,0.01966,0.0,1.057,0.948265,2026-08-29T06:49:20.000Z
leo-token,LEO,LEO Token,15,9.69,8910782339,209258,2.30103,2.6,10.61,0.799859,2026-08-29T06:49:20.000Z
monero,XMR,Monero,16,464.42,8730736370,94663140,0.48173,0.6,797.73,0.216177,2026-08-29T06:49:20.000Z
chainlink,LINK,Chainlink,17,11.33,8480456074,346776958,-4.16916,-9.2,52.7,0.148183,2026-08-29T06:49:20.000Z
whitebit,WBT,WhiteBIT Coin,18,71.45,8428709476,103290513,-2.97572,-1.5,74.97,3.06,2026-08-29T06:49:20.000Z
cardano,ADA,Cardano,19,0.200297,7512875554,344475673,-5.22032,-20.9,3.09,0.01925275,2026-08-29T06:49:20.000Z
stellar,XLM,Stellar,20,0.177363,6151852368,127849466,-4.20075,-18.8,0.875563,0.00047612,2026-08-29T06:49:20.000Z
bitcoin-cash,BCH,Bitcoin Cash,21,245.56,4932462490,173868998,-7.38561,-17.1,3785.82,76.93,2026-08-29T06:49:20.000Z
dai,DAI,Dai,22,0.999894,4577442374,296790406,-0.00964,0.0,1.22,0.88196,2026-08-29T06:49:20.000Z
canton-network,CC,Canton,23,0.111535,4399537297,10459636,-1.20976,-9.1,0.194152,0.059024,2026-08-29T06:49:20.000Z
usd1-wlfi,USD1,USD1,24,0.999727,4143404531,1295452579,-0.00311,0.0,1.048,0.988762,2026-08-29T06:49:20.000Z
ethena-usde,USDE,Ethena USDe,25,0.99993,4081675943,40576731,-0.00047,0.0,1.034,0.929486,2026-08-29T06:49:20.000Z
litecoin,LTC,Litecoin,26,49.21,3812827268,252382096,-0.39451,-10.5,410.26,1.15,2026-08-29T06:49:20.000Z
the-open-network,GRAM,Gram (prev. Toncoin),27,1.36,3758847754,36797906,-3.26901,-12.5,8.25,0.519364,2026-08-29T06:49:20.000Z
global-dollar,USDG,Global Dollar,28,0.999993,3340480390,469488142,0.00324,0.0,1.65,0.907561,2026-08-29T06:49:20.000Z
hedera-hashgraph,HBAR,Hedera,29,0.075219,3297605305,80788966,-4.02053,-12.7,0.569229,0.00986111,2026-08-29T06:49:20.000Z
avalanche-2,AVAX,Avalanche,30,7.28,3142909344,174022144,-2.93183,-11.3,144.96,2.8,2026-08-29T06:49:20.000Z
sui,SUI,Sui,31,0.73931,3014336728,382660215,-3.6205,-21.3,5.35,0.364846,2026-08-29T06:49:20.000Z
shiba-inu,SHIB,Shiba Inu,32,5.11e-06,3013839130,70580835,-4.45951,-16.5,8.616e-05,5.6366e-11,2026-08-29T06:49:20.000Z
blackrock-usd-institutional-digital-liquidity-fund,BUIDL,BlackRock USD Institutional Digital Liquidity Fund,33,1.0,2810648662,0.0,0.0,0.0,1.0,1.0,2026-08-29T06:49:20.000Z
paypal-usd,PYUSD,PayPal USD,34,0.999982,2806793380,113695345,0.00742,0.0,1.021,0.959426,2026-08-29T06:49:20.000Z
hashnote-usyc,USYC,Circle USYC,35,1.14,2777767194,0.0,0.02837,0.1,1.14,1.026,2026-08-29T06:49:20.000Z
crypto-com-chain,CRO,Cronos,36,0.057118,2771771955,6229111,-3.26627,-16.2,0.891544,0.0121196,2026-08-29T06:49:20.000Z
uniswap,UNI,Uniswap,37,4.4,2746587491,279751973,-5.84397,0.4,44.92,1.03,2026-08-29T06:49:20.000Z
tether-gold,XAUT,Tether Gold,38,4454.83,2730006802,335023375,-2.85881,-2.7,5504.62,1447.84,2026-08-29T06:49:20.000Z
near,NEAR,NEAR Protocol,39,1.8,2350715320,166889062,-4.6285,-14.8,20.44,0.526762,2026-08-29T06:49:20.000Z
memecore,M,MemeCore,40,1.037,2350048512,1497286,-6.45761,-11.9,5.64,0.04746135,2026-08-29T06:49:20.000Z
ripple-usd,RLUSD,Ripple USD,41,1.0,2320154904,447915679,-0.00573,0.0,1.073,0.962292,2026-08-29T06:49:20.000Z
okb,OKB,OKB,42,110.35,2317770859,20950454,-2.52472,-4.6,228.74,0.580608,2026-08-29T06:49:20.000Z
bittensor,TAO,Bittensor,43,233.96,2246070530,157665556,-5.1593,-4.5,757.6,30.83,2026-08-29T06:49:20.000Z
ondo-us-dollar-yield,USDY,Ondo US Dollar Yield,44,1.14,2177996285,1800957,-0.48006,-0.3,1.26,0.934184,2026-08-29T06:49:20.000Z
pax-gold,PAXG,PAX Gold,45,4458.63,1923165859,187149535,-2.84736,-2.8,5619.09,1399.64,2026-08-29T06:49:20.000Z
aster-2,ASTER,Aster,46,0.700285,1890339342,105632696,-0.98846,-5.7,2.41,0.099713,2026-08-29T06:49:20.000Z
aave,AAVE,Aave,47,121.78,1878565312,246226113,-4.15128,-3.9,661.69,26.02,2026-08-29T06:49:20.000Z
world-liberty-financial,WLFI,World Liberty Financial,48,0.057812,1837686606,50487343,-4.50822,-15.5,0.331336,0.050799,2026-08-29T06:49:20.000Z
