id,symbol,name,rank,price_usd,market_cap_usd,volume_24h_usd,change_24h_pct,change_7d_pct,ath,atl,last_updated
bitcoin,BTC,Bitcoin,1,78833,1582660752313,41216833782,-1.07198,21.6,126080,67.81,2026-08-26T01:45:20.000Z
ethereum,ETH,Ethereum,2,2456.58,296472738168,14809839948,-1.5312,27.9,4946.05,0.432979,2026-08-26T01:45:20.000Z
tether,USDT,Tether,3,0.999898,183211608367,67388765580,0.00383,0.0,1.32,0.572521,2026-08-26T01:45:20.000Z
binancecoin,BNB,BNB,4,695.55,92620719868,1022136852,-2.03068,15.1,1369.99,0.0398177,2026-08-26T01:45:20.000Z
ripple,XRP,XRP,5,1.44,90539164780,4014635393,-4.11609,43.4,3.65,0.00268621,2026-08-26T01:45:20.000Z
usd-coin,USDC,USDC,6,0.999901,73761416342,18961477509,-0.0022,0.0,1.043,0.877647,2026-08-26T01:45:20.000Z
solana,SOL,Solana,7,97.03,56598737433,4742475687,-4.02281,25.7,293.31,0.500801,2026-08-26T01:45:20.000Z
tron,TRX,TRON,8,0.336173,31907686227,539731386,-2.75685,0.8,0.431288,0.00180434,2026-08-26T01:45:20.000Z
figure-heloc,FIGR_HELOC,Figure Heloc,9,1.01,21976083818,447248965,-2.78545,0.6,1.061,0.155357,2026-08-26T01:45:20.000Z
hyperliquid,HYPE,Hyperliquid,10,81.24,18071036049,1064694670,2.19209,37.9,83.27,3.81,2026-08-26T01:45:20.000Z
dogecoin,DOGE,Dogecoin,11,0.086525,13468743881,860135417,-4.9896,22.9,0.731578,8.69e-05,2026-08-26T01:45:20.000Z
zcash,ZEC,Zcash,12,782.46,13223925795,1197095434,-6.03833,53.4,3191.93,16.08,2026-08-26T01:45:20.000Z
rain,RAIN,Rain,13,0.01818121,12897252333,54562857,23.94458,39.0,0.01946402,0.00222126,2026-08-26T01:45:20.000Z
usds,USDS,USDS,14,0.999761,9715091127,226967937,-0.02036,0.0,1.057,0.948265,2026-08-26T01:45:20.000Z
leo-token,LEO,LEO Token,15,9.34,8596188535,296639,-0.27915,-1.2,10.61,0.799859,2026-08-26T01:45:20.000Z
whitebit,WBT,WhiteBIT Coin,16,72.79,8581175072,162072839,-1.43085,30.2,74.97,3.06,2026-08-26T01:45:20.000Z
chainlink,LINK,Chainlink,17,11.4,8527056649,451601722,-3.06577,19.0,52.7,0.148183,2026-08-26T01:45:20.000Z
monero,XMR,Monero,18,440.79,8287430563,114525693,-0.36183,6.7,797.73,0.216177,2026-08-26T01:45:20.000Z
cardano,ADA,Cardano,19,0.210645,7897694782,481612342,-5.83127,20.8,3.09,0.01925275,2026-08-26T01:45:20.000Z
stellar,XLM,Stellar,20,0.183859,6362336307,213778777,-6.34513,18.4,0.875563,0.00047612,2026-08-26T01:45:20.000Z
bitcoin-cash,BCH,Bitcoin Cash,21,268.3,5387440449,171746979,-2.76868,31.7,3785.82,76.93,2026-08-26T01:45:20.000Z
canton-network,CC,Canton,22,0.120179,4737823551,16352544,-1.74154,32.0,0.194152,0.059024,2026-08-26T01:45:20.000Z
dai,DAI,Dai,23,0.999864,4579051563,317474539,-0.01016,0.0,1.22,0.88196,2026-08-26T01:45:20.000Z
ethena-usde,USDE,Ethena USDe,24,0.999789,4074058241,59711268,0.0099,0.0,1.034,0.929486,2026-08-26T01:45:20.000Z
usd1-wlfi,USD1,USD1,25,0.999392,4059421592,1165617419,-0.03825,0.0,1.048,0.988762,2026-08-26T01:45:20.000Z
the-open-network,GRAM,Gram (prev. Toncoin),26,1.44,3991673201,55367393,-1.96163,9.4,8.25,0.519364,2026-08-26T01:45:20.000Z
litecoin,LTC,Litecoin,27,50.33,3901874516,317917138,-3.65724,13.4,410.26,1.15,2026-08-26T01:45:20.000Z
hedera-hashgraph,HBAR,Hedera,28,0.078061,3421567049,122675902,-3.55375,16.2,0.569229,0.00986111,2026-08-26T01:45:20.000Z
global-dollar,USDG,Global Dollar,29,1.0,3386796989,401279310,-0.0055,0.0,1.65,0.907561,2026-08-26T01:45:20.000Z
avalanche-2,AVAX,Avalanche,30,7.37,3182165694,237434143,-3.22244,16.4,144.96,2.8,2026-08-26T01:45:20.000Z
shiba-inu,SHIB,Shiba Inu,31,5.32e-06,3134996064,127239819,-3.67113,20.6,8.616e-05,5.6366e-11,2026-08-26T01:45:20.000Z
sui,SUI,Sui,32,0.762162,3105515118,616254210,-6.27753,16.8,5.35,0.364846,2026-08-26T01:45:20.000Z
hashnote-usyc,USYC,Circle USYC,33,1.14,2925516356,0.0,0.00872,0.1,1.14,1.026,2026-08-26T01:45:20.000Z
crypto-com-chain,CRO,Cronos,34,0.059344,2879208804,9341706,-3.23712,27.5,0.891544,0.0121196,2026-08-26T01:45:20.000Z
tether-gold,XAUT,Tether Gold,35,4628.76,2836401938,217214886,-0.51696,6.8,5504.62,1447.84,2026-08-26T01:45:20.000Z
blackrock-usd-institutional-digital-liquidity-fund,BUIDL,BlackRock USD Institutional Digital Liquidity Fund,36,1.0,2800146877,0.0,0.0,0.0,1.0,1.0,2026-08-26T01:45:20.000Z
paypal-usd,PYUSD,PayPal USD,37,0.999941,2773877041,149354190,0.01288,0.0,1.021,0.959426,2026-08-26T01:45:20.000Z
uniswap,UNI,Uniswap,38,4.31,2688190233,306941391,-1.2467,30.9,44.92,1.03,2026-08-26T01:45:20.000Z
memecore,M,MemeCore,39,1.18,2678074983,4057206,3.32186,2.6,5.64,0.04746135,2026-08-26T01:45:20.000Z
near,NEAR,NEAR Protocol,40,1.89,2468861658,254409211,-2.93976,18.5,20.44,0.526762,2026-08-26T01:45:20.000Z
okb,OKB,OKB,41,114.1,2396110132,41563387,-2.84567,12.0,228.74,0.580608,2026-08-26T01:45:20.000Z
bittensor,TAO,Bittensor,42,232.65,2232542109,183717830,-2.64497,21.6,757.6,30.83,2026-08-26T01:45:20.000Z
ondo-us-dollar-yield,USDY,Ondo US Dollar Yield,43,1.14,2174394315,673489,0.31237,0.1,1.26,0.934184,2026-08-26T01:45:20.000Z
ripple-usd,RLUSD,Ripple USD,44,1.0,2078809254,300958358,-0.01476,0.0,1.073,0.962292,2026-08-26T01:45:20.000Z
pax-gold,PAXG,PAX Gold,45,4637.05,2003511150,166283109,-0.57082,6.8,5619.09,1399.64,2026-08-26T01:45:20.000Z
aave,AAVE,Aave,46,127.04,1959856731,348488286,-5.09481,45.3,661.69,26.02,2026-08-26T01:45:20.000Z
aster-2,ASTER,Aster,47,0.705622,1904884912,136274088,0.69805,17.1,2.41,0.099713,2026-08-26T01:45:20.000Z
world-liberty-financial,WLFI,World Liberty Financial,48,0.058931,1872717142,56471710,1.81935,-2.3,0.331336,0.050799,2026-08-26T01:45:20.000Z
ondo-finance,ONDO,Ondo,49,0.367629,1790496989,127797566,-5.69726,12.3,2.14,0.082171,2026-08-26T01:45:20.000Z
pump-fun,PUMP,Pump.fun,50,0.00459127,1787954162,250397329,-3.87195,46.5,0.00881908,0.00115473,2026-08-26T01:45:20.000Z
