id,symbol,name,rank,price_usd,market_cap_usd,volume_24h_usd,change_24h_pct,change_7d_pct,ath,atl,last_updated
the-open-network,GRAM,Gram (prev. Toncoin),27,1.39,3858746898,38537709,-2.43703,0.3,8.25,0.519364,2026-09-08T04:13:20.000Z
hedera-hashgraph,HBAR,Hedera,28,0.081434,3567867468,85987217,0.79903,10.4,0.569229,0.00986111,2026-09-08T04:13:20.000Z
avalanche-2,AVAX,Avalanche,29,8.06,3477527967,405779985,3.35607,11.0,144.96,2.8,2026-09-08T04:13:20.000Z
sui,SUI,Sui,30,0.820353,3357874779,745028809,2.91817,12.8,5.35,0.364846,2026-09-08T04:13:20.000Z
global-dollar,USDG,Global Dollar,31,1.0,3262563100,1245200633,0.0094,0.0,1.65,0.907561,2026-09-08T04:13:20.000Z
shiba-inu,SHIB,Shiba Inu,32,5.43e-06,3197814960,70656613,-0.67609,7.0,8.616e-05,5.6366e-11,2026-09-08T04:13:20.000Z
near,NEAR,NEAR Protocol,33,2.27,2955529204,339634163,-6.07568,16.3,20.44,0.526762,2026-09-08T04:13:20.000Z
paypal-usd,PYUSD,PayPal USD,34,0.999787,2888688412,72153302,-0.00823,0.0,1.021,0.959426,2026-09-08T04:13:20.000Z
blackrock-usd-institutional-digital-liquidity-fund,BUIDL,BlackRock USD Institutional Digital Liquidity Fund,35,1.0,2832282866,0.0,0.0,0.0,1.0,1.0,2026-09-08T04:13:20.000Z
crypto-com-chain,CRO,Cronos,36,0.057923,2810851075,5257002,0.76689,2.3,0.891544,0.0121196,2026-09-08T04:13:20.000Z
tether-gold,XAUT,Tether Gold,37,4436.04,2718774253,646849159,0.8022,0.0,5504.62,1447.84,2026-09-08T04:13:20.000Z
memecore,M,MemeCore,38,1.17,2650945196,1837862,1.28314,6.8,5.64,0.04746135,2026-09-08T04:13:20.000Z
hashnote-usyc,USYC,Circle USYC,39,1.14,2624340328,0.0,0.0,0.1,1.14,1.026,2026-09-08T04:13:20.000Z
bittensor,TAO,Bittensor,40,256.2,2457660969,229014223,-5.4551,11.5,757.6,30.83,2026-09-08T04:13:20.000Z
okb,OKB,OKB,41,115.99,2434960390,39322291,2.49042,4.1,228.74,0.580608,2026-09-08T04:13:20.000Z
ripple-usd,RLUSD,Ripple USD,42,0.999961,2431508509,113454324,0.00283,0.0,1.073,0.962292,2026-09-08T04:13:20.000Z
ondo-us-dollar-yield,USDY,Ondo US Dollar Yield,43,1.15,2195049610,774879,-0.00749,0.1,1.26,0.934184,2026-09-08T04:13:20.000Z
mantle,MNT,Mantle,44,0.624004,2060617513,40813507,-3.69245,12.8,2.86,0.307978,2026-09-08T04:13:20.000Z
aster-2,ASTER,Aster,45,0.762028,2059365057,214213190,-2.96929,9.1,2.41,0.099713,2026-09-08T04:13:20.000Z
aave,AAVE,Aave,46,131.0,2019507815,209365767,-2.08272,5.5,661.69,26.02,2026-09-08T04:13:20.000Z
pax-gold,PAXG,PAX Gold,47,4439.78,1920451984,82937004,0.81121,-0.2,5619.09,1399.64,2026-09-08T04:13:20.000Z
ondo-finance,ONDO,Ondo,48,0.379102,1844286964,142137361,-1.23586,9.1,2.14,0.082171,2026-09-08T04:13:20.000Z
polkadot,DOT,Polkadot,49,1.076,1830419545,365964415,9.69609,26.6,54.98,0.727004,2026-09-08T04:13:20.000Z
