id,symbol,name,rank,price_usd,market_cap_usd,volume_24h_usd,change_24h_pct,change_7d_pct,ath,atl,last_updated
bitcoin,BTC,Bitcoin,1,77269,1551197971508,35589808786,-1.4,22.7,126080,67.81,2026-08-23T01:47:20.000Z
ethereum,ETH,Ethereum,2,2426.86,292991564707,19707446286,-3.4,29.4,4946.05,0.432979,2026-08-23T01:47:20.000Z
tether,USDT,Tether,3,0.99979,183192415266,80734657529,0.0,0.1,1.32,0.572521,2026-08-23T01:47:20.000Z
ripple,XRP,XRP,4,1.5,93940743058,12385950098,4.0,51.3,3.65,0.00268621,2026-08-23T01:47:20.000Z
binancecoin,BNB,BNB,5,698.74,93096014393,2177353579,1.9,15.4,1369.99,0.0398177,2026-08-23T01:47:20.000Z
usd-coin,USDC,USDC,6,0.999834,73500579846,19194985090,0.0,0.0,1.043,0.877647,2026-08-23T01:47:20.000Z
solana,SOL,Solana,7,96.29,56208302140,8066150612,2.9,28.3,293.31,0.500801,2026-08-23T01:47:20.000Z
tron,TRX,TRON,8,0.345422,32784295285,708144790,0.5,4.3,0.431288,0.00180434,2026-08-23T01:47:20.000Z
figure-heloc,FIGR_HELOC,Figure Heloc,9,1.0,21693263485,2421096,-2.4,-0.1,1.061,0.155357,2026-08-22T22:34:30.000Z
hyperliquid,HYPE,Hyperliquid,9,80.43,17896110876,1561683177,6.4,41.5,82.43,3.81,2026-08-23T01:47:20.000Z
dogecoin,DOGE,Dogecoin,10,0.093555,14566439066,2672265341,2.5,35.3,0.731578,8.69e-05,2026-08-23T01:47:20.000Z
zcash,ZEC,Zcash,11,800.75,13550876923,2081538872,8.8,65.0,3191.93,16.08,2026-08-23T01:47:20.000Z
rain,RAIN,Rain,12,0.01406735,10079758310,28312318,-6.4,11.1,0.01655801,0.00222126,2026-08-23T01:47:20.000Z
usds,USDS,USDS,13,1.0,9753886180,137329427,0.0,0.0,1.057,0.948265,2026-08-23T01:47:20.000Z
chainlink,LINK,Chainlink,14,11.65,8725577257,855792000,-2.4,23.8,52.7,0.148183,2026-08-23T01:47:20.000Z
leo-token,LEO,LEO Token,15,9.46,8702618430,174076,1.0,5.1,10.61,0.799859,2026-08-23T01:47:20.000Z
cardano,ADA,Cardano,16,0.227094,8523853627,1149086148,-0.2,30.0,3.09,0.01925275,2026-08-23T01:47:20.000Z
whitebit,WBT,WhiteBIT Coin,17,71.99,8496795347,201648404,-0.9,31.9,73.12,3.06,2026-08-23T01:47:20.000Z
monero,XMR,Monero,18,435.86,8192397433,165123333,5.1,5.6,797.73,0.216177,2026-08-23T01:47:20.000Z
stellar,XLM,Stellar,19,0.19862,6870151978,670615371,-1.8,26.2,0.875563,0.00047612,2026-08-23T01:47:20.000Z
bitcoin-cash,BCH,Bitcoin Cash,20,278.45,5594271042,372249552,-3.0,37.5,3785.82,76.93,2026-08-23T01:47:20.000Z
canton-network,CC,Canton,21,0.119231,4693639225,29195700,6.5,21.2,0.194152,0.059024,2026-08-23T01:47:20.000Z
dai,DAI,Dai,22,0.999948,4580100719,291381997,0.0,0.0,1.22,0.88196,2026-08-23T01:47:20.000Z
ethena-usde,USDE,Ethena USDe,23,0.999859,4090783987,77302400,0.0,0.0,1.034,0.929486,2026-08-23T01:47:20.000Z
litecoin,LTC,Litecoin,24,52.37,4064371307,606195125,-0.7,19.8,410.26,1.15,2026-08-23T01:47:20.000Z
the-open-network,GRAM,Gram (prev. Toncoin),25,1.45,4019895851,83806500,-3.1,7.7,8.25,0.519364,2026-08-23T01:47:20.000Z
usd1-wlfi,USD1,USD1,26,0.999652,3992280056,1459645304,0.0,0.1,1.048,0.988762,2026-08-23T01:47:20.000Z
hedera-hashgraph,HBAR,Hedera,27,0.07784,3411933781,186305625,-2.4,19.6,0.569229,0.00986111,2026-08-23T01:47:20.000Z
global-dollar,USDG,Global Dollar,28,0.999961,3387017193,294512511,0.0,0.0,1.65,0.907561,2026-08-23T01:47:20.000Z
sui,SUI,Sui,29,0.822753,3355878240,1197744437,-1.8,22.9,5.35,0.364846,2026-08-23T01:47:20.000Z
avalanche-2,AVAX,Avalanche,30,7.54,3256646135,515546676,-3.6,21.3,144.96,2.8,2026-08-23T01:47:20.000Z
shiba-inu,SHIB,Shiba Inu,31,5.46e-06,3218022603,219648149,-7.5,22.7,8.616e-05,5.6366e-11,2026-08-23T01:47:20.000Z
hashnote-usyc,USYC,Circle USYC,32,1.14,2924943519,0.0,0.0,0.2,1.14,1.026,2026-08-23T01:47:20.000Z
paypal-usd,PYUSD,PayPal USD,33,0.999927,2895162568,96209060,0.0,0.0,1.021,0.959426,2026-08-23T01:47:20.000Z
tether-gold,XAUT,Tether Gold,35,4579.31,2806438730,136133741,-0.1,5.1,5504.62,1447.84,2026-08-23T01:47:20.000Z
crypto-com-chain,CRO,Cronos,34,0.05782,2804471794,31129090,0.7,22.6,0.891544,0.0121196,2026-08-23T01:47:20.000Z
uniswap,UNI,Uniswap,36,4.29,2679943334,651672660,4.5,34.2,44.92,1.03,2026-08-23T01:47:20.000Z
blackrock-usd-institutional-digital-liquidity-fund,BUIDL,BlackRock USD Institutional Digital Liquidity Fund,37,1.0,2605208255,0.0,0.0,0.0,1.0,1.0,2026-08-23T01:47:20.000Z
memecore,M,MemeCore,38,1.11,2514375360,3993649,0.5,1.3,5.64,0.04746135,2026-08-23T01:47:20.000Z
near,NEAR,NEAR Protocol,39,1.9,2474508424,615087352,-2.7,18.8,20.44,0.526762,2026-08-23T01:47:20.000Z
okb,OKB,OKB,40,111.86,2351355356,99854790,3.2,5.6,228.74,0.580608,2026-08-23T01:47:20.000Z
ondo-us-dollar-yield,USDY,Ondo US Dollar Yield,41,1.14,2143039005,6312505,0.1,0.3,1.26,0.934184,2026-08-23T01:47:20.000Z
