id,symbol,name,rank,price_usd,market_cap_usd,volume_24h_usd,change_24h_pct,change_7d_pct,ath,atl,last_updated
litecoin,LTC,Litecoin,25,53.03,4114908565,242141338,0.33247,3.7,410.26,1.15,2026-09-11T04:15:40.000Z
canton-network,CC,Canton,26,0.098612,3901897813,9846459,-5.09813,-12.3,0.194152,0.059024,2026-09-11T04:15:40.000Z
uniswap,UNI,Uniswap,27,6.06,3777992031,524578628,-0.4344,-6.4,44.92,1.03,2026-09-11T04:15:40.000Z
the-open-network,GRAM,Gram (prev. Toncoin),28,1.35,3767430731,33115710,-1.76663,-2.2,8.25,0.519364,2026-09-11T04:15:40.000Z
global-dollar,USDG,Global Dollar,29,0.999946,3305946916,1304781386,-0.00105,0.0,1.65,0.907561,2026-09-11T04:15:40.000Z
hedera-hashgraph,HBAR,Hedera,30,0.075343,3302412880,49985587,-1.93925,-4.0,0.569229,0.00986111,2026-09-11T04:15:40.000Z
avalanche-2,AVAX,Avalanche,31,7.47,3227314083,210074350,-4.4165,-0.7,144.96,2.8,2026-09-11T04:15:40.000Z
near,NEAR,NEAR Protocol,32,2.43,3168385906,450676342,-4.09523,23.8,20.44,0.526762,2026-09-11T04:15:40.000Z
sui,SUI,Sui,33,0.739072,3027634628,413418359,-3.85266,-5.1,5.35,0.364846,2026-09-11T04:15:40.000Z
shiba-inu,SHIB,Shiba Inu,34,5.08e-06,2994859566,69206852,-3.07399,-5.6,8.616e-05,5.6366e-11,2026-09-11T04:15:40.000Z
paypal-usd,PYUSD,PayPal USD,35,0.999871,2805703851,122797078,0.00234,0.0,1.021,0.959426,2026-09-11T04:15:40.000Z
blackrock-usd-institutional-digital-liquidity-fund,BUIDL,BlackRock USD Institutional Digital Liquidity Fund,36,1.0,2772571255,0.0,0.0,0.0,1.0,1.0,2026-09-11T04:15:40.000Z
crypto-com-chain,CRO,Cronos,37,0.056332,2734744780,5901398,-2.63344,-2.4,0.891544,0.0121196,2026-09-11T04:15:40.000Z
tether-gold,XAUT,Tether Gold,38,4321.68,2648425079,258256512,-1.98617,-3.6,5504.62,1447.84,2026-09-11T04:15:40.000Z
memecore,M,MemeCore,39,1.16,2624080389,1352354,-5.78335,10.7,5.64,0.04746135,2026-09-11T04:15:40.000Z
hashnote-usyc,USYC,Circle USYC,40,1.14,2604636314,0.0,0.00864,0.1,1.14,1.026,2026-09-11T04:15:40.000Z
ripple-usd,RLUSD,Ripple USD,41,0.99998,2404758523,153538937,-0.00676,0.0,1.073,0.962292,2026-09-11T04:15:40.000Z
okb,OKB,OKB,42,108.64,2281335699,18862802,-4.29209,-0.5,228.74,0.580608,2026-09-11T04:15:40.000Z
bittensor,TAO,Bittensor,43,235.12,2256565811,202166173,-8.57538,2.9,757.6,30.83,2026-09-11T04:15:40.000Z
ondo-us-dollar-yield,USDY,Ondo US Dollar Yield,44,1.15,2220195969,4050839,0.17943,0.0,1.26,0.934184,2026-09-11T04:15:40.000Z
polkadot,DOT,Polkadot,45,1.12,1912700383,172787867,1.7259,27.4,54.98,0.727004,2026-09-11T04:15:40.000Z
aster-2,ASTER,Aster,46,0.70589,1908775560,115426761,-2.68988,-2.2,2.41,0.099713,2026-09-11T04:15:40.000Z
mantle,MNT,Mantle,47,0.575218,1899537601,25309752,-4.12844,0.8,2.86,0.307978,2026-09-11T04:15:40.000Z
aave,AAVE,Aave,48,122.22,1885579243,186013643,-2.35061,-8.9,661.69,26.02,2026-09-11T04:15:40.000Z
pax-gold,PAXG,PAX Gold,49,4328.02,1871883674,179379141,-1.92294,-3.7,5619.09,1399.64,2026-09-11T04:15:40.000Z
world-liberty-financial,WLFI,World Liberty Financial,50,0.055984,1779011591,43170583,-0.93834,-3.1,0.331336,0.050799,2026-09-11T04:15:40.000Z
