id,symbol,name,rank,price_usd,market_cap_usd,volume_24h_usd,change_24h_pct,change_7d_pct,ath,atl,last_updated
leo-token,LEO,LEO Token,18,8.96,8240800076,219373,-0.78377,-2.6,10.61,0.799859,2026-09-15T04:34:20.000Z
cardano,ADA,Cardano,19,0.204544,7671131825,405022001,-1.07357,-5.8,3.09,0.01925275,2026-09-15T04:34:20.000Z
stellar,XLM,Stellar,20,0.191715,6672762272,385148532,5.38696,2.4,0.875563,0.00047612,2026-09-15T04:34:20.000Z
ethena-usde,USDE,Ethena USDe,21,0.999755,4674253518,46833538,0.01523,0.0,1.034,0.929486,2026-09-15T04:34:20.000Z
dai,DAI,Dai,22,0.999979,4585104392,273763426,0.01389,0.0,1.22,0.88196,2026-09-15T04:34:20.000Z
bitcoin-cash,BCH,Bitcoin Cash,23,221.97,4459421766,136433307,-0.7737,-13.8,3785.82,76.93,2026-09-15T04:34:20.000Z
usd1-wlfi,USD1,USD1,24,0.99953,4344451855,1098803468,-0.00889,0.0,1.048,0.988762,2026-09-15T04:34:20.000Z
uniswap,UNI,Uniswap,25,6.57,4091440456,549854537,2.592,-5.8,44.92,1.03,2026-09-15T04:34:20.000Z
litecoin,LTC,Litecoin,26,52.71,4089925429,214961731,-2.59586,-4.1,410.26,1.15,2026-09-15T04:34:20.000Z
canton-network,CC,Canton,27,0.095826,3794041591,8035467,-0.38721,-8.8,0.194152,0.059024,2026-09-15T04:34:20.000Z
the-open-network,GRAM,Gram (prev. Toncoin),28,1.34,3741935945,23447757,-0.81523,-2.8,8.25,0.519364,2026-09-15T04:34:20.000Z
hedera-hashgraph,HBAR,Hedera,29,0.077302,3389546392,67641268,1.49947,-5.3,0.569229,0.00986111,2026-09-15T04:34:20.000Z
avalanche-2,AVAX,Avalanche,30,7.51,3323050486,266479496,1.45625,-6.2,144.96,2.8,2026-09-15T04:34:20.000Z
global-dollar,USDG,Global Dollar,31,1.0,3316721423,1328841150,0.00814,0.0,1.65,0.907561,2026-09-15T04:34:20.000Z
near,NEAR,NEAR Protocol,32,2.43,3171621174,361163078,1.41513,5.1,20.44,0.526762,2026-09-15T04:34:20.000Z
shiba-inu,SHIB,Shiba Inu,33,5.19e-06,3057765584,68028605,-0.61088,-4.2,8.616e-05,5.6366e-11,2026-09-15T04:34:20.000Z
sui,SUI,Sui,34,0.712274,2917422836,476078432,-0.67148,-12.5,5.35,0.364846,2026-09-15T04:34:20.000Z
paypal-usd,PYUSD,PayPal USD,35,0.999897,2872285762,102232414,0.01038,0.0,1.021,0.959426,2026-09-15T04:34:20.000Z
crypto-com-chain,CRO,Cronos,36,0.058341,2832764700,7718874,0.30447,2.8,0.891544,0.0121196,2026-09-15T04:34:20.000Z
blackrock-usd-institutional-digital-liquidity-fund,BUIDL,BlackRock USD Institutional Digital Liquidity Fund,37,1.0,2726116192,0.0,0.0,0.0,1.0,1.0,2026-09-15T04:34:20.000Z
tether-gold,XAUT,Tether Gold,38,4302.31,2679620666,227211943,-0.62403,-2.7,5504.62,1447.84,2026-09-15T04:34:20.000Z
bittensor,TAO,Bittensor,39,231.15,2621027802,160207354,-1.8501,-10.2,757.6,30.83,2026-09-15T04:34:20.000Z
hashnote-usyc,USYC,Circle USYC,40,1.14,2605584295,0.0,0.00671,0.1,1.14,1.026,2026-09-15T04:34:20.000Z
memecore,M,MemeCore,41,1.093,2484544674,2307947,-5.55864,-5.7,5.64,0.04746135,2026-09-15T04:34:20.000Z
ripple-usd,RLUSD,Ripple USD,42,1.0,2382501424,278136143,-8e-05,0.0,1.073,0.962292,2026-09-15T04:34:20.000Z
okb,OKB,OKB,43,113.02,2372814567,15956747,-0.60955,-3.0,228.74,0.580608,2026-09-15T04:34:20.000Z
ondo-us-dollar-yield,USDY,Ondo US Dollar Yield,44,1.15,2232484778,4165077,0.17301,-0.2,1.26,0.934184,2026-09-15T04:34:20.000Z
aave,AAVE,Aave,45,127.13,1960651764,221768864,0.635,-2.9,661.69,26.02,2026-09-15T04:34:20.000Z
mantle,MNT,Mantle,46,0.570966,1885424070,24631381,1.96082,-7.6,2.86,0.307978,2026-09-15T04:34:20.000Z
aster-2,ASTER,Aster,47,0.691462,1868019517,84973633,-0.69044,-9.2,2.41,0.099713,2026-09-15T04:34:20.000Z
pax-gold,PAXG,PAX Gold,48,4304.92,1863726043,142197635,-0.66034,-2.7,5619.09,1399.64,2026-09-15T04:34:20.000Z
world-liberty-financial,WLFI,World Liberty Financial,49,0.057017,1811314559,33491039,-1.20433,2.1,0.331336,0.04828182,2026-09-15T04:34:20.000Z
bitway,BTW,Bitway,50,0.668329,1804575425,39455114,-9.19741,57.9,0.782873,0.00911805,2026-09-15T04:34:20.000Z
