id,symbol,name,rank,price_usd,market_cap_usd,volume_24h_usd,change_24h_pct,change_7d_pct,ath,atl,last_updated
bitcoin,BTC,Bitcoin,1,81166,1630394873484,44122635885,4.97619,5.0,126080,67.81,2026-09-19T04:17:10.000Z
ethereum,ETH,Ethereum,2,2623.91,320287563468,23116642957,5.99364,4.2,4946.05,0.432979,2026-09-19T04:17:10.000Z
tether,USDT,Tether,3,0.999676,183325814024,83094755256,0.04972,0.0,1.32,0.572521,2026-09-19T04:17:10.000Z
binancecoin,BNB,BNB,4,763.5,101663281704,1444639417,1.96824,3.8,1369.99,0.0398177,2026-09-19T04:17:10.000Z
ripple,XRP,XRP,5,1.42,89306921334,4431149989,7.57584,4.0,3.65,0.00268621,2026-09-19T04:17:10.000Z
usd-coin,USDC,USDC,6,0.999712,74309057165,22618437911,0.01815,0.0,1.043,0.877647,2026-09-19T04:17:10.000Z
solana,SOL,Solana,7,113.28,66521945294,6247812187,7.62844,11.3,293.31,0.500801,2026-09-19T04:17:10.000Z
tron,TRX,TRON,8,0.338714,32163156206,430582430,0.82826,-0.2,0.431288,0.00180434,2026-09-19T04:17:10.000Z
zcash,ZEC,Zcash,9,1536.38,26027943611,1695503857,1.93372,34.2,3191.93,16.08,2026-09-19T04:17:10.000Z
figure-heloc,FIGR_HELOC,Figure Heloc,10,1.032,23438855439,104326492,0.41139,0.0,1.061,0.155357,2026-09-19T04:17:10.000Z
hyperliquid,HYPE,Hyperliquid,11,93.7,20858998195,1790566616,8.14134,18.4,94.48,3.81,2026-09-19T04:17:10.000Z
dogecoin,DOGE,Dogecoin,12,0.088103,13742361989,1256247537,4.641,4.3,0.731578,8.69e-05,2026-09-19T04:17:10.000Z
monero,XMR,Monero,13,572.72,10769277352,227187720,11.07337,8.7,797.73,0.216177,2026-09-19T04:17:10.000Z
whitebit,WBT,WhiteBIT Coin,14,83.25,9897772245,151249951,4.60316,3.7,83.64,3.06,2026-09-19T04:17:10.000Z
usds,USDS,USDS,15,0.999911,9589792376,173827555,0.01905,0.0,1.057,0.948265,2026-09-19T04:17:10.000Z
rain,RAIN,Rain,16,0.01340265,9510801337,27935199,5.70859,-12.8,0.01946402,0.00222126,2026-09-19T04:17:10.000Z
chainlink,LINK,Chainlink,17,12.4,9275041382,570401250,5.51507,7.7,52.7,0.148183,2026-09-19T04:17:10.000Z
cardano,ADA,Cardano,18,0.23032,8642544033,681546914,7.39251,10.7,3.09,0.01925275,2026-09-19T04:17:10.000Z
leo-token,LEO,LEO Token,19,8.88,8172435782,70531,-0.04109,-2.5,10.61,0.799859,2026-09-19T04:17:10.000Z
stellar,XLM,Stellar,20,0.195734,6817696602,259061495,3.95778,8.3,0.875563,0.00047612,2026-09-19T04:17:10.000Z
uniswap,UNI,Uniswap,21,8.88,5518424434,1879648179,2.50688,45.9,44.92,1.03,2026-09-19T04:17:10.000Z
bitcoin-cash,BCH,Bitcoin Cash,22,248.88,5001424158,300840288,1.44099,8.0,3785.82,76.93,2026-09-19T04:17:10.000Z
near,NEAR,NEAR Protocol,23,3.76,4917909747,1705622307,7.56246,59.3,20.44,0.526762,2026-09-19T04:17:10.000Z
ethena-usde,USDE,Ethena USDe,24,0.999801,4805045353,34260304,0.06248,0.0,1.034,0.929486,2026-09-19T04:17:10.000Z
dai,DAI,Dai,25,1.0,4589272097,299619872,0.00534,0.0,1.22,0.88196,2026-09-19T04:17:10.000Z
litecoin,LTC,Litecoin,26,58.81,4565317034,441538069,7.91631,9.2,410.26,1.15,2026-09-19T04:17:10.000Z
canton-network,CC,Canton,27,0.112217,4448682023,18980556,4.72164,13.8,0.194152,0.059024,2026-09-19T04:17:10.000Z
usd1-wlfi,USD1,USD1,28,0.999721,4355455227,1302941649,0.066,0.0,1.048,0.988762,2026-09-19T04:17:10.000Z
the-open-network,GRAM,Gram (prev. Toncoin),29,1.38,3853960108,40209986,1.61396,1.0,8.25,0.519364,2026-09-19T04:17:10.000Z
avalanche-2,AVAX,Avalanche,30,8.51,3768610331,497118721,7.73554,13.9,144.96,2.8,2026-09-19T04:17:10.000Z
hedera-hashgraph,HBAR,Hedera,31,0.079698,3493706026,104072875,3.28473,6.5,0.569229,0.00986111,2026-09-19T04:17:10.000Z
sui,SUI,Sui,32,0.830035,3397138216,783601125,6.53964,14.1,5.35,0.364846,2026-09-19T04:17:10.000Z
global-dollar,USDG,Global Dollar,33,0.999924,3265826221,1039606421,0.00073,0.0,1.65,0.907561,2026-09-19T04:17:10.000Z
shiba-inu,SHIB,Shiba Inu,34,5.46e-06,3220377416,100601820,2.01065,5.0,8.616e-05,5.6366e-11,2026-09-19T04:17:10.000Z
crypto-com-chain,CRO,Cronos,35,0.05953,2957819221,11045063,1.44853,3.8,0.891544,0.0121196,2026-09-19T04:17:10.000Z
memecore,M,MemeCore,36,1.28,2930790682,2244430,1.03543,7.6,5.64,0.04746135,2026-09-19T04:17:10.000Z
bittensor,TAO,Bittensor,37,256.4,2909647004,289209970,6.8348,9.4,757.6,30.83,2026-09-19T04:17:10.000Z
paypal-usd,PYUSD,PayPal USD,38,0.999934,2802490522,87629564,0.0352,0.0,1.021,0.959426,2026-09-19T04:17:10.000Z
tether-gold,XAUT,Tether Gold,39,4376.08,2725439145,176128679,0.55674,0.6,5504.62,1447.84,2026-09-19T04:17:10.000Z
hashnote-usyc,USYC,Circle USYC,40,1.14,2508311923,0.0,0.03042,0.1,1.14,1.026,2026-09-19T04:17:10.000Z
okb,OKB,OKB,41,116.95,2456828132,36856697,2.63488,1.6,228.74,0.580608,2026-09-19T04:17:10.000Z
ripple-usd,RLUSD,Ripple USD,42,0.999913,2378791428,275687201,0.00142,0.0,1.073,0.962292,2026-09-19T04:17:10.000Z
blackrock-usd-institutional-digital-liquidity-fund,BUIDL,BlackRock USD Institutional Digital Liquidity Fund,43,1.0,2329036631,0.0,0.0,0.0,1.0,1.0,2026-09-19T04:17:10.000Z
ondo-us-dollar-yield,USDY,Ondo US Dollar Yield,44,1.14,2250702393,3031034,0.06923,0.2,1.26,0.934184,2026-09-19T04:17:10.000Z
aave,AAVE,Aave,45,143.79,2218091076,379242024,7.60048,14.4,661.69,26.02,2026-09-19T04:17:10.000Z
aster-2,ASTER,Aster,46,0.776592,2100278526,144091655,3.88056,14.0,2.41,0.099713,2026-09-19T04:17:10.000Z
mantle,MNT,Mantle,47,0.622666,2056611488,44731211,7.27044,7.4,2.86,0.307978,2026-09-19T04:17:10.000Z
