id,symbol,name,rank,price_usd,market_cap_usd,volume_24h_usd,change_24h_pct,change_7d_pct,ath,atl,last_updated
bitcoin,BTC,Bitcoin,1,78132,1568353121660,14596661847,0.59753,1.5,126080,67.81,2026-08-30T05:02:30.000Z
ethereum,ETH,Ethereum,2,2456.83,296437383007,5469421711,0.65129,1.7,4946.05,0.432979,2026-08-30T05:02:30.000Z
tether,USDT,Tether,3,0.999986,183408886555,27950223879,-0.00319,0.0,1.32,0.572521,2026-08-30T05:02:30.000Z
binancecoin,BNB,BNB,4,694.01,92413413255,487215028,0.46356,0.6,1369.99,0.0398177,2026-08-30T05:02:30.000Z
ripple,XRP,XRP,5,1.39,87472358802,1049147230,0.47517,-5.7,3.65,0.00268621,2026-08-30T05:02:30.000Z
usd-coin,USDC,USDC,6,0.999969,74042594348,7122302669,-0.00227,0.0,1.043,0.877647,2026-08-30T05:02:30.000Z
solana,SOL,Solana,7,105.15,61511492809,2130989818,1.06053,12.0,293.31,0.500801,2026-08-30T05:02:30.000Z
tron,TRX,TRON,8,0.34068,32340189886,291711316,0.1212,-0.7,0.431288,0.00180434,2026-08-30T05:02:30.000Z
figure-heloc,FIGR_HELOC,Figure Heloc,9,1.0,21815005602,3820525,-3.82471,0.0,1.061,0.155357,2026-08-29T22:19:00.000Z
hyperliquid,HYPE,Hyperliquid,9,82.85,18430711680,865776042,0.867,6.2,86.71,3.81,2026-08-30T05:02:30.000Z
zcash,ZEC,Zcash,10,832.12,14060996483,1121549918,3.69058,6.3,3191.93,16.08,2026-08-30T05:02:30.000Z
dogecoin,DOGE,Dogecoin,11,0.08498,13226944201,317503528,-0.34954,-6.9,0.731578,8.69e-05,2026-08-30T05:02:30.000Z
rain,RAIN,Rain,12,0.01753928,12437288659,46601153,-0.69739,25.0,0.01946402,0.00222126,2026-08-30T05:02:30.000Z
usds,USDS,USDS,13,0.999857,9834883828,221005136,0.0066,0.0,1.057,0.948265,2026-08-30T05:02:30.000Z
leo-token,LEO,LEO Token,14,9.71,8931393292,230498,0.53803,2.5,10.61,0.799859,2026-08-30T05:02:30.000Z
monero,XMR,Monero,15,468.47,8805656052,66512995,-0.03231,8.4,797.73,0.216177,2026-08-30T05:02:30.000Z
chainlink,LINK,Chainlink,16,11.39,8514271770,227995270,0.02617,-0.8,52.7,0.148183,2026-08-30T05:02:30.000Z
whitebit,WBT,WhiteBIT Coin,17,72.06,8495244088,30653545,0.67487,0.5,74.97,3.06,2026-08-30T05:02:30.000Z
cardano,ADA,Cardano,18,0.200728,7524564613,184177881,-0.32779,-8.6,3.09,0.01925275,2026-08-30T05:02:30.000Z
stellar,XLM,Stellar,19,0.180027,6239201297,66637252,0.79227,-6.8,0.875563,0.00047612,2026-08-30T05:02:30.000Z
bitcoin-cash,BCH,Bitcoin Cash,20,245.01,4919093162,87560212,-0.71277,-10.3,3785.82,76.93,2026-08-30T05:02:30.000Z
canton-network,CC,Canton,21,0.119607,4717214237,11988416,7.61124,1.9,0.194152,0.059024,2026-08-30T05:02:30.000Z
dai,DAI,Dai,22,1.0,4598814011,129921750,-0.01382,0.0,1.22,0.88196,2026-08-30T05:02:30.000Z
usd1-wlfi,USD1,USD1,23,0.999613,4158076513,571833934,-0.02653,0.0,1.048,0.988762,2026-08-30T05:02:30.000Z
ethena-usde,USDE,Ethena USDe,24,0.999982,4075272591,28929238,0.00335,0.0,1.034,0.929486,2026-08-30T05:02:30.000Z
litecoin,LTC,Litecoin,25,48.86,3788113211,174961933,-0.54861,-4.6,410.26,1.15,2026-08-30T05:02:30.000Z
the-open-network,GRAM,Gram (prev. Toncoin),26,1.36,3774575255,25505607,0.04519,-6.0,8.25,0.519364,2026-08-30T05:02:30.000Z
global-dollar,USDG,Global Dollar,27,1.0,3325578716,503744341,0.01324,0.0,1.65,0.907561,2026-08-30T05:02:30.000Z
