id,symbol,name,rank,price_usd,market_cap_usd,volume_24h_usd,change_24h_pct,change_7d_pct,ath,atl,last_updated
litecoin,LTC,Litecoin,26,52.38,4067906657,284461409,2.6763,7.0,410.26,1.15,2026-09-05T04:07:20.000Z
uniswap,UNI,Uniswap,27,6.29,3920846266,671482457,0.01307,43.6,44.92,1.03,2026-09-05T04:07:20.000Z
the-open-network,GRAM,Gram (prev. Toncoin),28,1.4,3886960677,52614911,1.682,3.3,8.25,0.519364,2026-09-05T04:07:20.000Z
hedera-hashgraph,HBAR,Hedera,29,0.078838,3457711543,64713609,0.85504,4.2,0.569229,0.00986111,2026-09-05T04:07:20.000Z
global-dollar,USDG,Global Dollar,30,1.0,3258442734,2329490746,-0.00216,0.0,1.65,0.907561,2026-09-05T04:07:20.000Z
avalanche-2,AVAX,Avalanche,31,7.4,3196192639,216412814,-1.19039,1.6,144.96,2.8,2026-09-05T04:07:20.000Z
sui,SUI,Sui,32,0.765426,3137328676,460448146,-0.69361,3.5,5.35,0.364846,2026-09-05T04:07:20.000Z
shiba-inu,SHIB,Shiba Inu,33,5.25e-06,3096208843,68786288,-1.83926,2.1,8.616e-05,5.6366e-11,2026-09-05T04:07:20.000Z
near,NEAR,NEAR Protocol,34,2.23,2916986774,584243266,14.72063,23.2,20.44,0.526762,2026-09-05T04:07:20.000Z
paypal-usd,PYUSD,PayPal USD,35,1.0,2870701544,99412416,-0.00932,0.0,1.021,0.959426,2026-09-05T04:07:20.000Z
blackrock-usd-institutional-digital-liquidity-fund,BUIDL,BlackRock USD Institutional Digital Liquidity Fund,36,1.0,2832282866,0.0,0.0,0.0,1.0,1.0,2026-09-05T04:07:20.000Z
crypto-com-chain,CRO,Cronos,37,0.055913,2714363672,5600861,-3.42717,-1.6,0.891544,0.0121196,2026-09-05T04:07:20.000Z
tether-gold,XAUT,Tether Gold,38,4428.23,2713671317,256439086,-0.67563,-0.7,5504.62,1447.84,2026-09-05T04:07:20.000Z
hashnote-usyc,USYC,Circle USYC,39,1.14,2624340328,0.0,0.03797,0.1,1.14,1.026,2026-09-05T04:07:20.000Z
memecore,M,MemeCore,40,1.14,2586156063,1688079,10.11905,11.5,5.64,0.04746135,2026-09-05T04:07:20.000Z
ripple-usd,RLUSD,Ripple USD,41,0.999997,2407277849,124440293,0.00503,0.0,1.073,0.962292,2026-09-05T04:07:20.000Z
okb,OKB,OKB,42,109.21,2293541219,23140395,0.18171,-0.8,228.74,0.580608,2026-09-05T04:07:20.000Z
ondo-us-dollar-yield,USDY,Ondo US Dollar Yield,43,1.14,2196560626,505255,0.47185,-0.1,1.26,0.934184,2026-09-05T04:07:20.000Z
bittensor,TAO,Bittensor,44,228.68,2195665089,151513811,0.3044,-3.1,757.6,30.83,2026-09-05T04:07:20.000Z
aave,AAVE,Aave,45,130.31,2011867681,283137261,-2.02778,7.6,661.69,26.02,2026-09-05T04:07:20.000Z
aster-2,ASTER,Aster,46,0.727206,1964021775,191837641,1.38586,4.8,2.41,0.099713,2026-09-05T04:07:20.000Z
pax-gold,PAXG,PAX Gold,47,4435.45,1918337166,169632390,-0.72118,-0.5,5619.09,1399.64,2026-09-05T04:07:20.000Z
mantle,MNT,Mantle,48,0.570727,1884924379,27413869,0.56895,13.0,2.86,0.307978,2026-09-05T04:07:20.000Z
world-liberty-financial,WLFI,World Liberty Financial,49,0.056469,1795685699,39120324,-2.40021,-2.7,0.331336,0.050799,2026-09-05T04:07:20.000Z
ondo-finance,ONDO,Ondo,50,0.36706,1787581523,109645649,1.0017,4.5,2.14,0.082171,2026-09-05T04:07:20.000Z
